Path,RGB_4,Percent-4,RGB_3,Percent-3,RGB_2,Percent-2,RGB_1,Percent-1
E:/Organized Photos/2021/2021-11-10 16-12-03.jpg,"[106.2330805953384, 107.37012075259759, 111.29373771412524]",0.173722817,"[43.47145833333333, 42.69354166666667, 47.20125]",0.24894216,"[199.04150197628462, 199.83399209486166, 193.45328781890046]",0.285838294,"[148.8497015735214, 162.9878820763248, 181.94393199493575]",0.29149673
E:/Organized Photos/2021/2021-11-10 16-22-20.jpg,"[153.627955205309, 192.52716715055993, 227.91746163417668]",0.15688267,"[32.20572609208973, 29.65348288075561, 31.064344746162934]",0.226384936,"[142.24764816556916, 130.41862652869236, 118.23588899341485]",0.270011699,"[86.50631003955547, 80.07157656809193, 77.14258805801471]",0.346720695
E:/Organized Photos/2021/2021-11-10 16-22-31.jpg,"[137.93139787168099, 184.14784585184415, 225.92747184626512]",0.175748198,"[145.20495951417, 127.55096876807403, 106.09478021978016]",0.243705039,"[28.303778162911605, 25.651507798960132, 26.310987868284222]",0.267858455,"[80.9634216589862, 73.46745391705073, 69.55426267281105]",0.312688308
E:/Organized Photos/2021/2021-11-10 16-22-37.jpg,"[190.15653252969332, 217.8688175855345, 237.38468356674352]",0.146928409,"[32.11329935125116, 29.36828081556998, 30.934198331788693]",0.228716482,"[141.01494161884025, 127.37512368889766, 113.6404116366515]",0.269154059,"[88.45184691687024, 78.39070249463325, 74.47472055666591]",0.35520105
E:/Organized Photos/2021/2021-11-10 16-22-58.jpg,"[151.03904574450823, 189.85991719117004, 225.81512141387017]",0.199699855,"[122.22407557484284, 111.17249050605912, 104.27698748328805]",0.239528055,"[26.322429094075456, 21.65510459457734, 21.982260422591423]",0.269348929,"[90.80833826725348, 69.54823263232164, 59.2753957923678]",0.291423162
E:/Organized Photos/2021/2021-11-11 19-18-44.jpg,"[129.32915557051084, 94.87626293358475, 64.63992134852963]",0.194299112,"[188.69070475776024, 163.89576270920483, 134.26578119132753]",0.216516873,"[215.05170139943408, 201.28397692992917, 193.44386265535408]",0.283170647,"[37.409289612501084, 31.470495736726214, 33.68272046681624]",0.306013368
E:/Organized Photos/2021/2021-11-11 19-18-51.jpg,"[29.106112371108065, 23.829386094660325, 23.245272111013875]",0.157524198,"[177.69388923919536, 143.47776463608906, 96.45777351605666]",0.162019896,"[82.56715165706676, 66.24788873265126, 62.16551371132347]",0.256464488,"[205.0789604002668, 189.91685663951623, 180.83061110067615]",0.423991419
E:/Organized Photos/2021/2021-11-12 19-57-44.jpg,"[222.44350571119253, 218.13008402848726, 210.90313086178654]",0.035773,"[167.6938571969575, 153.05698187715586, 135.41644671987785]",0.190408537,"[51.83986440248691, 40.919284411400085, 39.98689808512351]",0.225702079,"[111.46163420168887, 101.52859868023856, 89.91739487263965]",0.548116385
E:/Organized Photos/2021/2021-11-12 20-00-16.jpg,"[219.79781982573135, 204.47906230631784, 186.02611105034842]",0.042740973,"[66.97299646542164, 113.24373172768713, 200.1574036503494]",0.165911498,"[70.78072570624705, 66.03094211816072, 81.52343735709883]",0.36843777,"[31.402554114395723, 21.339054046917784, 22.702741219062904]",0.422909758
E:/Organized Photos/2021/2021-11-12 20-05-24.jpg,"[202.9435446939233, 155.71595182462747, 131.437342265098]",0.212215389,"[28.27341779965739, 17.86469544283089, 16.816142224416993]",0.228796611,"[128.79830578602366, 73.41440462968987, 56.61602534788015]",0.259902509,"[68.61997319683391, 47.80323379714751, 41.78778810984458]",0.299085491
E:/Organized Photos/2021/2021-11-12 20-05-26.jpg,"[150.01130314348174, 106.6380346620986, 85.08670994505975]",0.157951418,"[213.26201577533195, 165.13310463640812, 137.83783269674345]",0.159427703,"[104.02744771067968, 53.9461478966334, 38.37255667761912]",0.315870687,"[39.61073523418319, 31.662263942197182, 28.4252591186797]",0.366750192
E:/Organized Photos/2021/2021-11-14 10-14-38.jpg,"[57.32892730045758, 36.54522883389891, 20.678272898168647]",0.183340485,"[177.88567071690142, 117.14297230882802, 56.93803238245092]",0.219798244,"[122.09832038946477, 85.823972221486, 59.5729937003561]",0.241261787,"[204.60845273333678, 171.42011852228504, 132.34243134121476]",0.355599483
E:/Organized Photos/2021/2021-11-15 16-56-27.jpg,"[203.17253521126764, 197.2382629107981, 160.94131455399062]",0.068535791,"[88.10185185185189, 77.33024691358025, 80.7998971193416]",0.156809758,"[10.87348985639389, 50.91976293594711, 148.4132664691133]",0.346517706,"[29.833300685602353, 23.82683643486778, 38.683055827619974]",0.428136745
E:/Organized Photos/2021/2021-11-15 19-08-54.jpg,"[179.68763302837834, 117.10465132561578, 62.45148665048533]",0.156155764,"[224.39304927147117, 174.25302136376698, 125.30598323718488]",0.198830569,"[84.25768288189138, 69.28192336538392, 53.96224576488691]",0.237746425,"[34.35058565398601, 22.029963899721903, 16.4621767642646]",0.407267242
E:/Organized Photos/2021/2021-11-18 12-40-48.jpg,"[53.17343644339306, 44.635813256380615, 41.18417771330207]",0.184729751,"[166.9027341444107, 164.90071845079612, 171.0970345307517]",0.193567285,"[158.3635750484699, 129.30450975081325, 122.38998572660687]",0.255947542,"[115.62829402363604, 102.68872468468811, 99.64540287960575]",0.365755422
E:/Organized Photos/2021/2021-11-19 19-27-25.jpg,"[133.9154560302587, 129.6323390355025, 118.14491102896942]",0.179500504,"[43.44017507765544, 31.62164669813224, 26.049719633708488]",0.193696542,"[220.57818504696252, 183.67563367971266, 151.1515281843535]",0.275434585,"[112.47867037839849, 67.51967914791544, 46.65940825016785]",0.351368369
E:/Organized Photos/2021/2021-11-19 19-27-34.jpg,"[215.61349262122278, 205.52178496134917, 198.6995783555868]",0.111919213,"[123.60668728256667, 116.96173173560112, 105.56938538848088]",0.207094484,"[216.28166536356528, 162.45914777169656, 113.0879593432369]",0.207337989,"[79.8185975609756, 50.06683247753531, 36.58207637997433]",0.473648313
E:/Organized Photos/2021/2021-11-19 19-27-41.jpg,"[205.85724043715848, 202.9398907103825, 198.97814207650273]",0.113716426,"[213.14003294892916, 168.8995057660626, 126.19472817133442]",0.252103952,"[49.691430433365916, 37.76735092864126, 30.727924405343764]",0.255956728,"[128.55233050847454, 102.91144067796607, 84.0074152542373]",0.378222894
E:/Organized Photos/2021/2021-11-19 19-27-47.jpg,"[164.9592444360982, 166.22416012633454, 169.15185712249496]",0.161565528,"[47.43893265444993, 37.51726548561718, 33.45795854252204]",0.217206708,"[227.3576032056652, 182.75367937129127, 137.59191749759225]",0.295315633,"[138.62188164198997, 102.14867925717766, 81.45259307792057]",0.325912131
E:/Organized Photos/2021/2021-11-19 19-27-52.jpg,"[30.8885230885642, 25.11422815762748, 21.300084960075274]",0.165845688,"[107.62452247313233, 83.20259032038173, 65.57243179741553]",0.189245871,"[181.22265803468548, 148.16739386684688, 109.79556004312954]",0.241092179,"[202.7481634138441, 186.5622346431269, 161.597145443227]",0.403816262
E:/Organized Photos/2021/2021-11-20 12-51-25.jpg,"[174.5949770336347, 224.14439176174247, 249.69136168321208]",0.077408346,"[141.52045127443236, 144.67886159988862, 152.14984446817397]",0.24484063,"[55.20319528739735, 48.16756515530167, 42.15310603355939]",0.320000758,"[109.10601842964098, 95.25663915018872, 80.78233186152167]",0.357750266
E:/Organized Photos/2021/2021-11-20 12-52-02.jpg,"[161.7564705882353, 187.10470588235293, 218.4694117647059]",0.139189805,"[72.19062286105408, 53.88774811772758, 34.653661875427794]",0.24910898,"[137.3504569807753, 106.08635360857234, 60.884336589977934]",0.252666171,"[150.51569107500558, 139.27999109726247, 125.3572223458714]",0.359035044
E:/Organized Photos/2021/2021-11-20 12-52-06.jpg,"[120.28459821428568, 167.67708333333331, 210.87239583333331]",0.147096705,"[95.50494255944432, 114.27063852524715, 129.8012289607267]",0.238946562,"[73.5, 61.221778221778216, 38.73326673326673]",0.251298311,"[152.64935283240882, 126.16910405110103, 68.31064044377206]",0.362658422
E:/Organized Photos/2021/2021-11-20 13-01-12.jpg,"[214.6859971711457, 179.63932107496464, 148.8995756718529]",0.057671072,"[41.7587890625, 30.455078125, 30.8818359375]",0.084804615,"[104.532522474881, 84.43945002644104, 81.03781068217874]",0.307661722,"[135.90258302583024, 117.82509225092252, 114.44280442804428]",0.549862591
E:/Organized Photos/2021/2021-11-20 13-01-14.jpg,"[212.36962962962963, 195.71407407407406, 172.27259259259262]",0.080757544,"[44.78074433656959, 38.17880258899676, 40.42286947141316]",0.209552089,"[136.28797399783318, 124.94041170097508, 113.34192849404117]",0.277223597,"[95.24447317388496, 85.78009049773756, 82.02197802197801]",0.43246677
E:/Organized Photos/2021/2021-11-20 13-01-36.jpg,"[205.06943787585445, 187.83821931312573, 157.6296198205352]",0.124869431,"[148.39144466801432, 134.4959226653108, 115.05570196053644]",0.223135961,"[51.12017343643291, 41.9668252404637, 37.79188362890555]",0.31665484,"[96.49449669856612, 84.69642649061043, 74.49138100254332]",0.335339769
E:/Organized Photos/2021/2021-11-20 13-01-39.jpg,"[214.30408809038215, 201.87185429408802, 176.5126491887519]",0.148280768,"[167.88742680736115, 151.26438652797938, 129.51254362896213]",0.247252634,"[59.338721005819025, 50.84082959151839, 49.030540366803095]",0.263505465,"[114.35207386523017, 100.32238633600883, 88.02927023134927]",0.340961134
E:/Organized Photos/2021/2021-11-20 13-10-08.jpg,"[193.4037159404766, 169.68539627557163, 146.66909292136492]",0.192003735,"[25.24404066395297, 16.157163647100923, 22.41317219609252]",0.217578814,"[93.36276153376797, 63.255412149371914, 56.1510239201513]",0.247487281,"[154.9741308737896, 109.17763080096606, 87.6990448891593]",0.34293017
E:/Organized Photos/2021/2021-11-20 13-10-32.jpg,"[69.72668972083406, 47.101373031416195, 40.63996033762343]",0.136243878,"[204.57217020048492, 184.50788785087533, 169.6663843969278]",0.171504288,"[139.28456848241566, 94.70534327505474, 74.82779542116529]",0.298781048,"[180.6146444683228, 136.77833363850016, 105.58333724216256]",0.393470785
E:/Organized Photos/2021/2021-11-20 13-10-35.jpg,"[185.08766329989825, 194.46305139222, 196.52019347957406]",0.094469771,"[75.27602706866493, 53.639269143262624, 49.33115999936106]",0.212990192,"[172.13001058140566, 142.73935451692648, 120.4775643023889]",0.344911754,"[143.55062741171798, 94.92334191405733, 75.0161927520084]",0.347628283
E:/Organized Photos/2021/2021-11-21 13-16-25.jpg,"[162.73276933888374, 180.8828315044062, 197.14015171991338]",0.070989049,"[212.29598050500408, 159.71510134324564, 106.6197208916155]",0.233745036,"[52.11726411481656, 37.203124442531035, 26.129425560204307]",0.26422499,"[136.7579464480422, 89.77017481301598, 54.46377315565196]",0.431040925
E:/Organized Photos/2021/2021-11-21 13-16-28.jpg,"[46.700799610446126, 89.53320177349487, 133.08126810015608]",0.042296302,"[55.87947577508189, 34.8602902239548, 18.103990742819068]",0.250481351,"[206.86170315363077, 167.44281128402733, 126.91268124570648]",0.279315165,"[142.40758942233202, 92.93868697233188, 54.408024029398966]",0.427907182
E:/Organized Photos/2021/2021-11-22 16-56-07.jpg,"[182.732586745938, 157.2701488903696, 150.5057339449544]",0.070892516,"[6.676644907663734, 190.4433686541604, 149.05776650486928]",0.105255345,"[55.76263576101533, 78.30580162221645, 58.361736915229244]",0.214080839,"[26.808331215784065, 42.09574229750849, 29.38886850695488]",0.6097713
E:/Organized Photos/2021/2021-11-24 11-01-28.jpg,"[242.5234899328859, 226.46979865771812, 217.10402684563758]",0.091842804,"[149.5971165398478, 112.66760112134561, 118.86623948738486]",0.178698553,"[31.75217974513749, 24.185781354795438, 28.590543259557343]",0.246010012,"[85.0600813130553, 52.8179491040506, 63.146212919741025]",0.483448631
E:/Organized Photos/2021/2021-11-24 12-07-54.jpg,"[49.36749116607774, 43.80212014134276, 46.31802120141343]",0.022248106,"[138.91532258064518, 133.13306451612905, 131.18548387096774]",0.061128859,"[203.1306736741519, 195.51075011944576, 194.49187768752984]",0.363986996,"[178.9235335689046, 174.65851590106007, 174.80084805653712]",0.552636038
E:/Organized Photos/2021/2021-11-24 17-48-38.jpg,"[59.119030648610114, 50.50463292943692, 37.859586600142556]",0.097545037,"[192.9988757729061, 174.6096121416526, 165.84682405845973]",0.242063902,"[147.36127388535033, 131.32942675159234, 123.0216560509554]",0.262052226,"[115.07449541284403, 100.18220183486238, 92.87247706422018]",0.398338835
E:/Organized Photos/2021/2021-11-25 09-33-50.jpg,"[203.6285046728972, 121.71845794392524, 43.57126168224299]",0.070779006,"[172.53504769805056, 175.49315636665284, 175.8950642886769]",0.203160349,"[44.03308653401203, 39.85724201758444, 29.611059694585837]",0.353522268,"[90.93062353692277, 85.07384549904232, 74.18642264311555]",0.372538377
E:/Organized Photos/2021/2021-11-25 09-59-56.jpg,"[92.7333825701625, 75.83825701624816, 69.19128508124079]",0.223521025,"[33.16731793960924, 23.895914742451154, 20.605328596802842]",0.241002617,"[159.00730140186914, 131.97313084112147, 106.26664719626167]",0.262369136,"[216.15983238551334, 201.16132894343014, 181.33163723436104]",0.273107222
E:/Organized Photos/2021/2021-11-25 11-42-50.jpg,"[152.19620198363833, 135.4766066435959, 113.31778152049135]",0.03590284,"[36.76397528418702, 33.52786524601106, 27.74078432005575]",0.175931913,"[62.39893659009127, 56.43914434093831, 48.16659731243441]",0.204733084,"[229.16347664153906, 213.93788527397956, 179.09353944454034]",0.583432162
E:/Organized Photos/2021/2021-11-25 11-56-41.jpg,"[216.96190154325802, 221.63990600397713, 223.4642384766114]",0.201127504,"[101.74955845257297, 95.42500433123143, 72.99029769945962]",0.240225927,"[149.73123424856908, 147.06756216976407, 127.33480303312193]",0.251686574,"[46.08393232157269, 46.61687879748402, 48.898475793662286]",0.306959995
E:/Organized Photos/2021/2021-11-25 13-06-40.jpg,"[212.80139982502186, 204.4698162729659, 193.2843394575678]",0.093293336,"[101.58469135802468, 100.44345679012345, 106.32839506172839]",0.160307159,"[43.957775795420744, 45.90663098424024, 53.57805530776091]",0.274583671,"[161.07851311446936, 150.58711134271326, 144.62584679520586]",0.471815834
E:/Organized Photos/2021/2021-11-25 13-06-45.jpg,"[216.76053502085432, 210.46426003164103, 200.17388177764994]",0.123386749,"[108.31876412961566, 107.25255678759824, 113.16008181720309]",0.173650971,"[49.61013052506675, 50.557698012459184, 58.00007416196974]",0.253781832,"[171.70679540454657, 161.0098590401694, 155.29059724598702]",0.449180449
E:/Organized Photos/2021/2021-11-25 18-02-52.jpg,"[182.46130500758727, 158.0738492665655, 146.4855842185129]",0.164715018,"[218.01366653650922, 205.00937133932058, 193.4549004295197]",0.205262169,"[127.15055043141923, 98.68313002082715, 83.67420410592085]",0.269248459,"[55.7470950102529, 44.97015265436317, 41.73934837092732]",0.360774354
E:/Organized Photos/2021/2021-11-27 10-44-19.jpg,"[169.58765067562103, 117.75176669697437, 82.43602081326573]",0.172450423,"[43.732633064714705, 52.61123931132963, 60.43079321833617]",0.236987614,"[85.92714194416887, 90.80632555103844, 92.94977632133578]",0.28449307,"[217.82777460489103, 176.74798718266177, 141.53850255487538]",0.306068893
E:/Organized Photos/2021/2021-11-27 10-44-21.jpg,"[166.5862866803227, 116.37917396776817, 82.58036353315734]",0.173377202,"[41.75374163234941, 51.26283039747481, 58.82528617818333]",0.233968448,"[81.97620195250342, 88.54967713306411, 91.48348941118846]",0.280769469,"[217.59264079828634, 177.43135659860607, 141.71208546869497]",0.311884881
E:/Organized Photos/2021/2021-11-27 15-57-05.jpg,"[104.41631867470902, 79.98712859376882, 64.99592720523798]",0.188536434,"[220.06162670615038, 198.86735265207585, 177.27542272710315]",0.262562611,"[28.328066251011364, 20.935260101851387, 20.98306839274667]",0.268886606,"[171.78903995752648, 145.0292237021306, 119.46461300523994]",0.280014349
E:/Organized Photos/2021/2021-11-27 15-57-07.jpg,"[218.73602693602695, 207.04040404040404, 189.65925925925927]",0.112332491,"[89.45967953769373, 78.94247438928292, 76.98765432098766]",0.27601698,"[171.42178417993432, 145.33080616628757, 128.07606772807685]",0.289970661,"[18.33891213389121, 33.531626876692094, 47.557469849864624]",0.321679868
E:/Organized Photos/2021/2021-11-27 15-57-10.jpg,"[197.45989933098647, 179.9147314013786, 167.5625884868797]",0.153571527,"[82.70021086268939, 70.45935186896092, 68.49987500407615]",0.238352358,"[152.97722135055352, 128.116828105482, 113.22842835963466]",0.297966385,"[15.606476832070152, 34.842801151898655, 51.593722774953505]",0.310109731
E:/Organized Photos/2021/2021-11-27 15-57-30.jpg,"[87.4889074663307, 74.76272008652765, 68.10230037867157]",0.200366069,"[206.15223868807914, 187.16895686576768, 178.3476196143588]",0.203432067,"[17.858818864399776, 32.38848985750639, 46.75934202684047]",0.273237545,"[152.10017520294883, 125.68407142947095, 112.55316173126813]",0.322964318
E:/Organized Photos/2021/2021-11-27 15-57-35.jpg,"[103.24222866747577, 78.55028128761342, 61.31518847065428]",0.188189425,"[165.5339706633582, 141.93729591749488, 115.96193875855693]",0.257633131,"[217.71030315044757, 198.88238828014045, 174.04085411159096]",0.266009572,"[31.316982337613595, 22.668151130758122, 21.249521995721718]",0.288167871
